block_position,num_distributions,vocab_values,bin_left,bin_right,count,rate
11,5951,904171136,0.1,0.125,1778,1.966441892699393e-06
11,5951,904171136,0.125,0.15000000000000002,1300,1.4377809114225031e-06
11,5951,904171136,0.15000000000000002,0.17500000000000002,965,1.0672758304020888e-06
11,5951,904171136,0.17500000000000002,0.2,769,8.505027083722345e-07
11,5951,904171136,0.2,0.225,637,7.045126465970265e-07
11,5951,904171136,0.225,0.25,498,5.507806876064666e-07
11,5951,904171136,0.25,0.275,414,4.578779210222433e-07
11,5951,904171136,0.275,0.30000000000000004,380,4.2027442026196245e-07
11,5951,904171136,0.30000000000000004,0.325,317,3.50597345323795e-07
11,5951,904171136,0.325,0.35000000000000003,288,3.185237711459084e-07
11,5951,904171136,0.35000000000000003,0.375,215,2.3778684304295243e-07
11,5951,904171136,0.375,0.4,208,2.300449458276005e-07
11,5951,904171136,0.4,0.42500000000000004,229,2.532706374736563e-07
11,5951,904171136,0.42500000000000004,0.45,173,1.913354597508408e-07
11,5951,904171136,0.45,0.47500000000000003,157,1.736396946871792e-07
11,5951,904171136,0.47500000000000003,0.5,147,1.6257984152239073e-07
11,5951,904171136,0.5,0.525,139,1.5373195899055995e-07
11,5951,904171136,0.525,0.55,130,1.437780911422503e-07
11,5951,904171136,0.55,0.5750000000000001,146,1.614738562059119e-07
11,5951,904171136,0.5750000000000001,0.6000000000000001,122,1.3493020861041953e-07
11,5951,904171136,0.6000000000000001,0.625,110,1.2165838481267333e-07
11,5951,904171136,0.625,0.65,114,1.2608232607858874e-07
11,5951,904171136,0.65,0.675,109,1.205523994961945e-07
11,5951,904171136,0.675,0.7000000000000001,101,1.117045169643637e-07
11,5951,904171136,0.7000000000000001,0.7250000000000001,94,1.0396261974901176e-07
11,5951,904171136,0.7250000000000001,0.75,111,1.227643701291522e-07
11,5951,904171136,0.75,0.775,99,1.09492546331406e-07
11,5951,904171136,0.775,0.8,87,9.622072253365982e-08
11,5951,904171136,0.8,0.8250000000000001,98,1.0838656101492715e-07
11,5951,904171136,0.8250000000000001,0.8500000000000001,101,1.117045169643637e-07
11,5951,904171136,0.8500000000000001,0.875,106,1.1723444354675795e-07
11,5951,904171136,0.875,0.9,92,1.0175064911605407e-07
11,5951,904171136,0.9,0.925,132,1.45990061775208e-07
11,5951,904171136,0.925,0.9500000000000001,126,1.3935414987633492e-07
11,5951,904171136,0.9500000000000001,0.9750000000000001,166,1.8359356253548885e-07
11,5951,904171136,0.9750000000000001,1.0,1010,1.117045169643637e-06
12,5951,904171136,0.0,0.025,904141615,0.9999673502074722
12,5951,904171136,0.025,0.05,10233,1.1317547743528057e-05
12,5951,904171136,0.05,0.07500000000000001,4654,5.147255662892561e-06
12,5951,904171136,0.07500000000000001,0.1,2831,3.13104443095162e-06
12,5951,904171136,0.1,0.125,1893,2.0936302040944603e-06
12,5951,904171136,0.125,0.15000000000000002,1367,1.511881927626586e-06
12,5951,904171136,0.15000000000000002,0.17500000000000002,1031,1.1402708612896929e-06
12,5951,904171136,0.17500000000000002,0.2,758,8.383368698909672e-07
12,5951,904171136,0.2,0.225,627,6.93452793432238e-07
12,5951,904171136,0.225,0.25,543,6.005500268480148e-07
12,5951,904171136,0.25,0.275,418,4.623018622881587e-07
12,5951,904171136,0.275,0.30000000000000004,357,3.948367579829489e-07
12,5951,904171136,0.30000000000000004,0.325,339,3.749290222863297e-07
12,5951,904171136,0.325,0.35000000000000003,276,3.052519473481622e-07
12,5951,904171136,0.35000000000000003,0.375,218,2.41104798992389e-07
12,5951,904171136,0.375,0.4,228,2.521646521571775e-07
12,5951,904171136,0.4,0.42500000000000004,212,2.344688870935159e-07
12,5951,904171136,0.42500000000000004,0.45,193,2.1345516608041778e-07
12,5951,904171136,0.45,0.47500000000000003,175,1.935474303837985e-07
12,5951,904171136,0.47500000000000003,0.5,174,1.9244144506731963e-07
12,5951,904171136,0.5,0.525,163,1.8027560658605232e-07
12,5951,904171136,0.525,0.55,141,1.5594392962351765e-07
12,5951,904171136,0.55,0.5750000000000001,133,1.4709604709168686e-07
12,5951,904171136,0.5750000000000001,0.6000000000000001,119,1.3161225266098297e-07
12,5951,904171136,0.6000000000000001,0.625,112,1.2387035544563105e-07
12,5951,904171136,0.625,0.65,100,1.1059853164788485e-07
12,5951,904171136,0.65,0.675,93,1.0285663443253292e-07
12,5951,904171136,0.675,0.7000000000000001,96,1.0617459038196946e-07
12,5951,904171136,0.7000000000000001,0.7250000000000001,105,1.161284582302791e-07
12,5951,904171136,0.7250000000000001,0.75,95,1.0506860506549061e-07
12,5951,904171136,0.75,0.775,94,1.0396261974901176e-07
12,5951,904171136,0.775,0.8,92,1.0175064911605407e-07
12,5951,904171136,0.8,0.8250000000000001,90,9.953867848309637e-08
12,5951,904171136,0.8250000000000001,0.8500000000000001,84,9.290276658422327e-08
12,5951,904171136,0.8500000000000001,0.875,98,1.0838656101492715e-07
12,5951,904171136,0.875,0.9,93,1.0285663443253292e-07
12,5951,904171136,0.9,0.925,97,1.0728057569844831e-07
12,5951,904171136,0.925,0.9500000000000001,130,1.437780911422503e-07
12,5951,904171136,0.9500000000000001,0.9750000000000001,187,2.0681925418154467e-07
12,5951,904171136,0.9750000000000001,1.0,872,9.64419195969556e-07
13,5951,904171136,0.0,0.025,904139901,0.9999654545486398
13,5951,904171136,0.025,0.05,11055,1.222666767367367e-05
13,5951,904171136,0.05,0.07500000000000001,5223,5.776561307969026e-06
13,5951,904171136,0.07500000000000001,0.1,3056,3.379891127159361e-06
13,5951,904171136,0.1,0.125,1994,2.205334721058824e-06
13,5951,904171136,0.125,0.15000000000000002,1410,1.5594392962351765e-06
13,5951,904171136,0.15000000000000002,0.17500000000000002,1014,1.1214691109095524e-06
13,5951,904171136,0.17500000000000002,0.2,878,9.71055107868429e-07
13,5951,904171136,0.2,0.225,624,6.901348374828015e-07
13,5951,904171136,0.225,0.25,545,6.027619974809725e-07
13,5951,904171136,0.25,0.275,488,5.397208344416781e-07
13,5951,904171136,0.275,0.30000000000000004,388,4.2912230279379323e-07
13,5951,904171136,0.30000000000000004,0.325,327,3.6165719848858345e-07
13,5951,904171136,0.325,0.35000000000000003,275,3.0414596203168337e-07
13,5951,904171136,0.35000000000000003,0.375,239,2.643304906384448e-07
13,5951,904171136,0.375,0.4,217,2.399988136759101e-07
13,5951,904171136,0.4,0.42500000000000004,199,2.2009107797929087e-07
13,5951,904171136,0.42500000000000004,0.45,177,1.957594010167562e-07
13,5951,904171136,0.45,0.47500000000000003,177,1.957594010167562e-07
13,5951,904171136,0.47500000000000003,0.5,156,1.7253370937070037e-07
13,5951,904171136,0.5,0.525,148,1.636858268388696e-07
13,5951,904171136,0.525,0.55,122,1.3493020861041953e-07
13,5951,904171136,0.55,0.5750000000000001,129,1.4267210582577147e-07
13,5951,904171136,0.5750000000000001,0.6000000000000001,115,1.2718831139506758e-07
13,5951,904171136,0.6000000000000001,0.625,114,1.2608232607858874e-07
13,5951,904171136,0.625,0.65,106,1.1723444354675795e-07
13,5951,904171136,0.65,0.675,102,1.1281050228084255e-07
13,5951,904171136,0.675,0.7000000000000001,124,1.3714217924337722e-07
13,5951,904171136,0.7000000000000001,0.7250000000000001,102,1.1281050228084255e-07
13,5951,904171136,0.7250000000000001,0.75,74,8.18429134194348e-08
13,5951,904171136,0.75,0.775,98,1.0838656101492715e-07
13,5951,904171136,0.775,0.8,80,8.847882531830788e-08
13,5951,904171136,0.8,0.8250000000000001,76,8.405488405239249e-08
13,5951,904171136,0.8250000000000001,0.8500000000000001,102,1.1281050228084255e-07
13,5951,904171136,0.8500000000000001,0.875,79,8.737284000182903e-08
13,5951,904171136,0.875,0.9,104,1.1502247291380025e-07
13,5951,904171136,0.9,0.925,127,1.4046013519281375e-07
13,5951,904171136,0.925,0.9500000000000001,117,1.2940028202802527e-07
13,5951,904171136,0.9500000000000001,0.9750000000000001,162,1.7916962126957346e-07
13,5951,904171136,0.9750000000000001,1.0,712,7.874615453329402e-07
14,5951,904171136,0.0,0.025,904138321,0.9999637070918398
14,5951,904171136,0.025,0.05,12109,1.3392376197242377e-05
14,5951,904171136,0.05,0.07500000000000001,5417,5.991122459365923e-06
14,5951,904171136,0.07500000000000001,0.1,3259,3.6044061464045673e-06
14,5951,904171136,0.1,0.125,2135,2.361278650682342e-06
14,5951,904171136,0.125,0.15000000000000002,1515,1.6755677544654556e-06
14,5951,904171136,0.15000000000000002,0.17500000000000002,1147,1.2685651580012393e-06
14,5951,904171136,0.17500000000000002,0.2,824,9.113319007785711e-07
14,5951,904171136,0.2,0.225,655,7.244203822936458e-07
14,5951,904171136,0.225,0.25,553,6.116098800128033e-07
14,5951,904171136,0.25,0.275,479,5.297669665933684e-07
14,5951,904171136,0.275,0.30000000000000004,340,3.760350076028085e-07
14,5951,904171136,0.30000000000000004,0.325,346,3.826709195016816e-07
14,5951,904171136,0.325,0.35000000000000003,300,3.317955949436546e-07
14,5951,904171136,0.35000000000000003,0.375,225,2.488466962077409e-07
14,5951,904171136,0.375,0.4,205,2.2672698987816395e-07
14,5951,904171136,0.4,0.42500000000000004,194,2.1456115139689661e-07
14,5951,904171136,0.42500000000000004,0.45,192,2.1234918076393892e-07
14,5951,904171136,0.45,0.47500000000000003,150,1.658977974718273e-07
14,5951,904171136,0.47500000000000003,0.5,146,1.614738562059119e-07
14,5951,904171136,0.5,0.525,131,1.4488407645872917e-07
14,5951,904171136,0.525,0.55,129,1.4267210582577147e-07
14,5951,904171136,0.55,0.5750000000000001,134,1.482020324081657e-07
14,5951,904171136,0.5750000000000001,0.6000000000000001,122,1.3493020861041953e-07
14,5951,904171136,0.6000000000000001,0.625,120,1.3271823797746183e-07
14,5951,904171136,0.625,0.65,99,1.09492546331406e-07
14,5951,904171136,0.65,0.675,99,1.09492546331406e-07
14,5951,904171136,0.675,0.7000000000000001,100,1.1059853164788485e-07
14,5951,904171136,0.7000000000000001,0.7250000000000001,104,1.1502247291380025e-07
14,5951,904171136,0.7250000000000001,0.75,80,8.847882531830788e-08
14,5951,904171136,0.75,0.775,81,8.958481063478673e-08
14,5951,904171136,0.775,0.8,95,1.0506860506549061e-07
14,5951,904171136,0.8,0.8250000000000001,82,9.069079595126558e-08
14,5951,904171136,0.8250000000000001,0.8500000000000001,81,8.958481063478673e-08
14,5951,904171136,0.8500000000000001,0.875,80,8.847882531830788e-08
14,5951,904171136,0.875,0.9,106,1.1723444354675795e-07
14,5951,904171136,0.9,0.925,101,1.117045169643637e-07
14,5951,904171136,0.925,0.9500000000000001,114,1.2608232607858874e-07
14,5951,904171136,0.9500000000000001,0.9750000000000001,143,1.5815590025647534e-07
14,5951,904171136,0.9750000000000001,1.0,623,6.890288521663227e-07
15,5951,904171136,0.0,0.025,904136212,0.9999613745688073
15,5951,904171136,0.025,0.05,13254,1.4658729384610658e-05
15,5951,904171136,0.05,0.07500000000000001,5996,6.6314879576071754e-06
15,5951,904171136,0.07500000000000001,0.1,3542,3.917399990968082e-06
15,5951,904171136,0.1,0.125,2264,2.5039507565081132e-06
15,5951,904171136,0.125,0.15000000000000002,1608,1.7784243888979885e-06
15,5951,904171136,0.15000000000000002,0.17500000000000002,1202,1.329394350407576e-06
15,5951,904171136,0.17500000000000002,0.2,887,9.810089757167386e-07
15,5951,904171136,0.2,0.225,679,7.509640298891382e-07
15,5951,904171136,0.225,0.25,544,6.016560121644936e-07
15,5951,904171136,0.25,0.275,482,5.33084922542805e-07
15,5951,904171136,0.275,0.30000000000000004,387,4.2801631747731437e-07
15,5951,904171136,0.30000000000000004,0.325,355,3.9262478734999124e-07
15,5951,904171136,0.325,0.35000000000000003,298,3.2958362431069685e-07
15,5951,904171136,0.35000000000000003,0.375,237,2.621185200054871e-07
15,5951,904171136,0.375,0.4,189,2.0903122481450236e-07
15,5951,904171136,0.4,0.42500000000000004,188,2.0792523949802353e-07
15,5951,904171136,0.42500000000000004,0.45,170,1.8801750380140424e-07
15,5951,904171136,0.45,0.47500000000000003,149,1.6479181215534843e-07
15,5951,904171136,0.47500000000000003,0.5,159,1.758516653201369e-07
15,5951,904171136,0.5,0.525,132,1.45990061775208e-07
15,5951,904171136,0.525,0.55,118,1.3050626734450414e-07
15,5951,904171136,0.55,0.5750000000000001,128,1.415661205092926e-07
15,5951,904171136,0.5750000000000001,0.6000000000000001,110,1.2165838481267333e-07
15,5951,904171136,0.6000000000000001,0.625,89,9.843269316661753e-08
15,5951,904171136,0.625,0.65,89,9.843269316661753e-08
15,5951,904171136,0.65,0.675,88,9.732670785013868e-08
15,5951,904171136,0.675,0.7000000000000001,73,8.073692810295595e-08
15,5951,904171136,0.7000000000000001,0.7250000000000001,105,1.161284582302791e-07
15,5951,904171136,0.7250000000000001,0.75,76,8.405488405239249e-08
15,5951,904171136,0.75,0.775,84,9.290276658422327e-08
15,5951,904171136,0.775,0.8,83,9.179678126774443e-08
15,5951,904171136,0.8,0.8250000000000001,71,7.852495746999824e-08
15,5951,904171136,0.8250000000000001,0.8500000000000001,88,9.732670785013868e-08
15,5951,904171136,0.8500000000000001,0.875,84,9.290276658422327e-08
15,5951,904171136,0.875,0.9,87,9.622072253365982e-08
15,5951,904171136,0.9,0.925,108,1.1944641417971563e-07
15,5951,904171136,0.925,0.9500000000000001,86,9.511473721718097e-08
15,5951,904171136,0.9500000000000001,0.9750000000000001,128,1.415661205092926e-07
15,5951,904171136,0.9750000000000001,1.0,507,5.607345554547762e-07
