block_position,num_distributions,vocab_values,bin_left,bin_right,count,rate
11,6058,920428288,0.125,0.15000000000000002,1715,1.8632630291345413e-06
11,6058,920428288,0.15000000000000002,0.17500000000000002,1264,1.3732737427557203e-06
11,6058,920428288,0.17500000000000002,0.2,937,1.0180043488624288e-06
11,6058,920428288,0.2,0.225,773,8.398264265428574e-07
11,6058,920428288,0.225,0.25,622,6.757723639193497e-07
11,6058,920428288,0.25,0.275,452,4.910757371246722e-07
11,6058,920428288,0.275,0.30000000000000004,412,4.476177072906303e-07
11,6058,920428288,0.30000000000000004,0.325,387,4.204564386443542e-07
11,6058,920428288,0.325,0.35000000000000003,274,2.976875043631862e-07
11,6058,920428288,0.35000000000000003,0.375,288,3.128978148051008e-07
11,6058,920428288,0.375,0.4,217,2.3575981184967666e-07
11,6058,920428288,0.4,0.42500000000000004,201,2.1837659991605994e-07
11,6058,920428288,0.42500000000000004,0.45,198,2.1511724767850682e-07
11,6058,920428288,0.45,0.47500000000000003,179,1.9447468350733696e-07
11,6058,920428288,0.47500000000000003,0.5,139,1.5101665367329518e-07
11,6058,920428288,0.5,0.525,157,1.70572767098614e-07
11,6058,920428288,0.525,0.55,109,1.1842313129776386e-07
11,6058,920428288,0.55,0.5750000000000001,112,1.2168248353531698e-07
11,6058,920428288,0.5750000000000001,0.6000000000000001,115,1.2494183577287012e-07
11,6058,920428288,0.6000000000000001,0.625,101,1.097315253309555e-07
11,6058,920428288,0.625,0.65,104,1.1299087756850863e-07
11,6058,920428288,0.65,0.675,94,1.0212637010999819e-07
11,6058,920428288,0.675,0.7000000000000001,89,9.669411638074297e-08
11,6058,920428288,0.7000000000000001,0.7250000000000001,81,8.80025104139346e-08
11,6058,920428288,0.7250000000000001,0.75,88,9.560766563489191e-08
11,6058,920428288,0.75,0.775,72,7.82244537012752e-08
11,6058,920428288,0.775,0.8,73,7.931090444712624e-08
11,6058,920428288,0.8,0.8250000000000001,60,6.518704475106267e-08
11,6058,920428288,0.8250000000000001,0.8500000000000001,75,8.148380593882834e-08
11,6058,920428288,0.8500000000000001,0.875,68,7.387865071787102e-08
11,6058,920428288,0.875,0.9,67,7.279219997201998e-08
11,6058,920428288,0.9,0.925,70,7.605155220957312e-08
11,6058,920428288,0.925,0.9500000000000001,87,9.452121488904087e-08
11,6058,920428288,0.9500000000000001,0.9750000000000001,84,9.126186265148774e-08
11,6058,920428288,0.9750000000000001,1.0,264,2.8682299690467575e-07
12,6058,920428288,0.0,0.025,920389002,0.9999573176959985
12,6058,920428288,0.025,0.05,15965,1.7345186157511926e-05
12,6058,920428288,0.05,0.07500000000000001,6954,7.555178486648163e-06
12,6058,920428288,0.07500000000000001,0.1,3856,4.189354076001628e-06
12,6058,920428288,0.1,0.125,2575,2.79761067056644e-06
12,6058,920428288,0.125,0.15000000000000002,1743,1.8936836500183706e-06
12,6058,920428288,0.15000000000000002,0.17500000000000002,1271,1.3808788979766777e-06
12,6058,920428288,0.17500000000000002,0.2,965,1.0484249697462579e-06
12,6058,920428288,0.2,0.225,749,8.137516086424323e-07
12,6058,920428288,0.225,0.25,582,6.323143340853079e-07
12,6058,920428288,0.25,0.275,559,6.073259669307338e-07
12,6058,920428288,0.275,0.30000000000000004,443,4.812976804120127e-07
12,6058,920428288,0.30000000000000004,0.325,367,3.987274237273333e-07
12,6058,920428288,0.325,0.35000000000000003,295,3.2050297002605814e-07
12,6058,920428288,0.35000000000000003,0.375,293,3.1833006853435603e-07
12,6058,920428288,0.375,0.4,229,2.487972207998892e-07
12,6058,920428288,0.4,0.42500000000000004,196,2.1294434618680471e-07
12,6058,920428288,0.42500000000000004,0.45,163,1.7709147157372027e-07
12,6058,920428288,0.45,0.47500000000000003,183,1.9882048649074116e-07
12,6058,920428288,0.47500000000000003,0.5,137,1.488437521815931e-07
12,6058,920428288,0.5,0.525,130,1.412385969606358e-07
12,6058,920428288,0.525,0.55,111,1.2059603278946593e-07
12,6058,920428288,0.55,0.5750000000000001,107,1.1625022980606176e-07
12,6058,920428288,0.5750000000000001,0.6000000000000001,102,1.1081797607680654e-07
12,6058,920428288,0.6000000000000001,0.625,80,8.691605966808356e-08
12,6058,920428288,0.625,0.65,81,8.80025104139346e-08
12,6058,920428288,0.65,0.675,82,8.908896115978565e-08
12,6058,920428288,0.675,0.7000000000000001,69,7.496510146372208e-08
12,6058,920428288,0.7000000000000001,0.7250000000000001,68,7.387865071787102e-08
12,6058,920428288,0.7250000000000001,0.75,78,8.474315817638147e-08
12,6058,920428288,0.75,0.775,71,7.713800295542416e-08
12,6058,920428288,0.775,0.8,59,6.410059400521163e-08
12,6058,920428288,0.8,0.8250000000000001,71,7.713800295542416e-08
12,6058,920428288,0.8250000000000001,0.8500000000000001,63,6.84463969886158e-08
12,6058,920428288,0.8500000000000001,0.875,63,6.84463969886158e-08
12,6058,920428288,0.875,0.9,51,5.540898803840327e-08
12,6058,920428288,0.9,0.925,61,6.627349549691371e-08
12,6058,920428288,0.925,0.9500000000000001,80,8.691605966808356e-08
12,6058,920428288,0.9500000000000001,0.9750000000000001,104,1.1299087756850863e-07
12,6058,920428288,0.9750000000000001,1.0,230,2.4988367154574024e-07
13,6058,920428288,0.0,0.025,920387502,0.9999556880198798
13,6058,920428288,0.025,0.05,16715,1.816002421690021e-05
13,6058,920428288,0.05,0.07500000000000001,7442,8.085366450623474e-06
13,6058,920428288,0.07500000000000001,0.1,4214,4.578303443016302e-06
13,6058,920428288,0.1,0.125,2588,2.8117345302625034e-06
13,6058,920428288,0.125,0.15000000000000002,1884,2.0468732051833677e-06
13,6058,920428288,0.15000000000000002,0.17500000000000002,1307,1.4199911248273152e-06
13,6058,920428288,0.17500000000000002,0.2,965,1.0484249697462579e-06
13,6058,920428288,0.2,0.225,753,8.180974116258365e-07
13,6058,920428288,0.225,0.25,604,6.562162504940308e-07
13,6058,920428288,0.25,0.275,496,5.38879569942118e-07
13,6058,920428288,0.275,0.30000000000000004,441,4.791247789203106e-07
13,6058,920428288,0.30000000000000004,0.325,350,3.802577610478656e-07
13,6058,920428288,0.325,0.35000000000000003,294,3.194165192802071e-07
13,6058,920428288,0.35000000000000003,0.375,275,2.9877395510903725e-07
13,6058,920428288,0.375,0.4,206,2.2380885364531516e-07
13,6058,920428288,0.4,0.42500000000000004,208,2.2598175513701727e-07
13,6058,920428288,0.42500000000000004,0.45,159,1.7274566859031607e-07
13,6058,920428288,0.45,0.47500000000000003,167,1.8143727455712443e-07
13,6058,920428288,0.47500000000000003,0.5,125,1.3580634323138057e-07
13,6058,920428288,0.5,0.525,110,1.195095820436149e-07
13,6058,920428288,0.525,0.55,127,1.3797924472308265e-07
13,6058,920428288,0.55,0.5750000000000001,78,8.474315817638147e-08
13,6058,920428288,0.5750000000000001,0.6000000000000001,98,1.0647217309340236e-07
13,6058,920428288,0.6000000000000001,0.625,86,9.343476414318983e-08
13,6058,920428288,0.625,0.65,92,9.995346861829609e-08
13,6058,920428288,0.65,0.675,77,8.365670743053042e-08
13,6058,920428288,0.675,0.7000000000000001,56,6.084124176765849e-08
13,6058,920428288,0.7000000000000001,0.7250000000000001,57,6.192769251350953e-08
13,6058,920428288,0.7250000000000001,0.75,62,6.735994624276476e-08
13,6058,920428288,0.75,0.775,62,6.735994624276476e-08
13,6058,920428288,0.775,0.8,55,5.975479102180745e-08
13,6058,920428288,0.8,0.8250000000000001,63,6.84463969886158e-08
13,6058,920428288,0.8250000000000001,0.8500000000000001,52,5.649543878425432e-08
13,6058,920428288,0.8500000000000001,0.875,56,6.084124176765849e-08
13,6058,920428288,0.875,0.9,73,7.931090444712624e-08
13,6058,920428288,0.9,0.925,49,5.323608654670118e-08
13,6058,920428288,0.925,0.9500000000000001,69,7.496510146372208e-08
13,6058,920428288,0.9500000000000001,0.9750000000000001,85,9.234831339733879e-08
13,6058,920428288,0.9750000000000001,1.0,186,2.0207983872829427e-07
14,6058,920428288,0.0,0.025,920385918,0.9999539670818983
14,6058,920428288,0.025,0.05,17880,1.9425739335816677e-05
14,6058,920428288,0.05,0.07500000000000001,7837,8.514514495234636e-06
14,6058,920428288,0.07500000000000001,0.1,4446,4.8303600160537436e-06
14,6058,920428288,0.1,0.125,2709,2.9431950705104794e-06
14,6058,920428288,0.125,0.15000000000000002,1769,1.921931369410498e-06
14,6058,920428288,0.15000000000000002,0.17500000000000002,1284,1.3950027576727412e-06
14,6058,920428288,0.17500000000000002,0.2,1013,1.100574605547108e-06
14,6058,920428288,0.2,0.225,771,8.376535250511553e-07
14,6058,920428288,0.225,0.25,589,6.399194893062652e-07
14,6058,920428288,0.25,0.275,498,5.410524714338202e-07
14,6058,920428288,0.275,0.30000000000000004,457,4.965079908539274e-07
14,6058,920428288,0.30000000000000004,0.325,338,3.6722035209765303e-07
14,6058,920428288,0.325,0.35000000000000003,289,3.1398426555095186e-07
14,6058,920428288,0.35000000000000003,0.375,235,2.5531592527499547e-07
14,6058,920428288,0.375,0.4,214,2.3250045961212352e-07
14,6058,920428288,0.4,0.42500000000000004,156,1.6948631635276293e-07
14,6058,920428288,0.42500000000000004,0.45,149,1.6188116113180563e-07
14,6058,920428288,0.45,0.47500000000000003,157,1.70572767098614e-07
14,6058,920428288,0.47500000000000003,0.5,128,1.390656954689337e-07
14,6058,920428288,0.5,0.525,114,1.2385538502701907e-07
14,6058,920428288,0.525,0.55,109,1.1842313129776386e-07
14,6058,920428288,0.55,0.5750000000000001,85,9.234831339733879e-08
14,6058,920428288,0.5750000000000001,0.6000000000000001,92,9.995346861829609e-08
14,6058,920428288,0.6000000000000001,0.625,84,9.126186265148774e-08
14,6058,920428288,0.625,0.65,72,7.82244537012752e-08
14,6058,920428288,0.65,0.675,62,6.735994624276476e-08
14,6058,920428288,0.675,0.7000000000000001,61,6.627349549691371e-08
14,6058,920428288,0.7000000000000001,0.7250000000000001,75,8.148380593882834e-08
14,6058,920428288,0.7250000000000001,0.75,46,4.9976734309148046e-08
14,6058,920428288,0.75,0.775,67,7.279219997201998e-08
14,6058,920428288,0.775,0.8,40,4.345802983404178e-08
14,6058,920428288,0.8,0.8250000000000001,60,6.518704475106267e-08
14,6058,920428288,0.8250000000000001,0.8500000000000001,57,6.192769251350953e-08
14,6058,920428288,0.8500000000000001,0.875,45,4.8890283563297004e-08
14,6058,920428288,0.875,0.9,47,5.1063185054999095e-08
14,6058,920428288,0.9,0.925,53,5.758188953010536e-08
14,6058,920428288,0.925,0.9500000000000001,68,7.387865071787102e-08
14,6058,920428288,0.9500000000000001,0.9750000000000001,66,7.170574922616894e-08
14,6058,920428288,0.9750000000000001,1.0,148,1.607947103859546e-07
15,6058,920428288,0.0,0.025,920384161,0.9999520581879379
15,6058,920428288,0.025,0.05,18913,2.0548042956280806e-05
15,6058,920428288,0.05,0.07500000000000001,8340,9.060999220397711e-06
15,6058,920428288,0.07500000000000001,0.1,4636,5.036785657765442e-06
15,6058,920428288,0.1,0.125,2877,3.125718795813455e-06
15,6058,920428288,0.125,0.15000000000000002,1932,2.099022840984218e-06
15,6058,920428288,0.15000000000000002,0.17500000000000002,1378,1.4971291277827393e-06
15,6058,920428288,0.17500000000000002,0.2,1026,1.1146984652431717e-06
15,6058,920428288,0.2,0.225,793,8.615554414598783e-07
15,6058,920428288,0.225,0.25,608,6.605620534774351e-07
15,6058,920428288,0.25,0.275,478,5.193234565167993e-07
15,6058,920428288,0.275,0.30000000000000004,376,4.0850548043999276e-07
15,6058,920428288,0.30000000000000004,0.325,306,3.3245392823041964e-07
15,6058,920428288,0.325,0.35000000000000003,255,2.7704494019201636e-07
15,6058,920428288,0.35000000000000003,0.375,244,2.6509398198765486e-07
15,6058,920428288,0.375,0.4,180,1.9556113425318802e-07
15,6058,920428288,0.4,0.42500000000000004,164,1.781779223195713e-07
15,6058,920428288,0.42500000000000004,0.45,141,1.5318955516499726e-07
15,6058,920428288,0.45,0.47500000000000003,128,1.390656954689337e-07
15,6058,920428288,0.47500000000000003,0.5,108,1.173366805519128e-07
15,6058,920428288,0.5,0.525,104,1.1299087756850863e-07
15,6058,920428288,0.525,0.55,81,8.80025104139346e-08
15,6058,920428288,0.55,0.5750000000000001,75,8.148380593882834e-08
15,6058,920428288,0.5750000000000001,0.6000000000000001,92,9.995346861829609e-08
15,6058,920428288,0.6000000000000001,0.625,73,7.931090444712624e-08
15,6058,920428288,0.625,0.65,52,5.649543878425432e-08
15,6058,920428288,0.65,0.675,63,6.84463969886158e-08
15,6058,920428288,0.675,0.7000000000000001,61,6.627349549691371e-08
15,6058,920428288,0.7000000000000001,0.7250000000000001,67,7.279219997201998e-08
15,6058,920428288,0.7250000000000001,0.75,50,5.432253729255223e-08
15,6058,920428288,0.75,0.775,61,6.627349549691371e-08
15,6058,920428288,0.775,0.8,56,6.084124176765849e-08
15,6058,920428288,0.8,0.8250000000000001,34,3.693932535893551e-08
15,6058,920428288,0.8250000000000001,0.8500000000000001,31,3.367997312138238e-08
15,6058,920428288,0.8500000000000001,0.875,44,4.7803832817445956e-08
15,6058,920428288,0.875,0.9,55,5.975479102180745e-08
15,6058,920428288,0.9,0.925,41,4.4544480579892824e-08
15,6058,920428288,0.925,0.9500000000000001,45,4.8890283563297004e-08
15,6058,920428288,0.9500000000000001,0.9750000000000001,50,5.432253729255223e-08
15,6058,920428288,0.9750000000000001,1.0,109,1.1842313129776386e-07
